item,unix_timestamp,value,activity_label,location_label
BdRm_Motion_1,1563972166000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1563972186000,OFF,TRA,TRA
BdRm_Motion_2,1563972205000,ON,TRA,TRA
BdRm_Motion_2,1563972215000,OFF,TRA,TRA
BdRm_Motion_2,1563972219000,ON,TRA,TRA
BdRm_Motion_1,1563972225000,ON,TRA,TRA
BdRm_Motion_2,1563972239000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1563972259000,ON,activity_sleeping,bedroom_location_bed
DgRm_Motion_1,1563972264000,ON,activity_sleeping,bedroom_location_bed
DgRm_Motion_2,1563972268000,ON,activity_sleeping,bedroom_location_bed
Ktch_Motion_2,1563972268000,ON,activity_sleeping,bedroom_location_bed
Ktch_Motion_1,1563972269000,ON,activity_sleeping,bedroom_location_bed
BdRm_Motion_1,1563972269000,OFF,activity_sleeping,bedroom_location_bed
Ktch_B1_Draw,1563972270000,OFF,activity_sleeping,bedroom_location_bed
Ktch_B1_Draw,1563972272000,ON,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1563972272000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564486958000,ON,TRA,TRA
BdRm_Motion_1,1564486962000,ON,TRA,TRA
BdRm_Motion_2,1564486975000,OFF,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_1,1564486993000,OFF,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_1,1564487003000,ON,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_2,1564487004000,ON,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_2,1564487016000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564487049000,ON,TRA,TRA
BdRm_Motion_1,1564487061000,OFF,activity_brushing_teeth,bedroom_location_mirror
BdRm_Motion_2,1564487063000,OFF,activity_brushing_teeth,bedroom_location_mirror
BdRm_Motion_1,1564487065000,ON,activity_brushing_teeth,bedroom_location_mirror
BdRm_Motion_1,1564487075000,OFF,activity_brushing_teeth,bedroom_location_mirror
BdRm_Motion_2,1564487098000,ON,activity_brushing_hair,bedroom_location_mirror
BdRm_Motion_2,1564487108000,OFF,activity_brushing_hair,bedroom_location_mirror
BdRm_Motion_2,1564487124000,ON,TRA,TRA
BdRm_Motion_1,1564487128000,ON,TRA,TRA
DgRm_Motion_1,1564487131000,ON,TRA,TRA
DgRm_Motion_2,1564487132000,ON,TRA,TRA
Ktch_Motion_1,1564487134000,ON,activity_prepare_tea,kitchen_location_worktop_corner
BdRm_Motion_1,1564487139000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
BdRm_Motion_2,1564487140000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_2,1564487141000,ON,activity_prepare_tea,kitchen_location_worktop_sink
DgRm_Motion_1,1564487143000,OFF,activity_prepare_tea,kitchen_location_worktop_sink
Ktch_Motion_2,1564487151000,OFF,activity_prepare_tea,kitchen_location_worktop_sink
DgRm_Motion_2,1564487151000,OFF,activity_prepare_tea,kitchen_location_worktop_sink
DgRm_Motion_2,1564487170000,ON,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_2,1564487171000,ON,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_T2_Cupboard,1564487178000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_2,1564487180000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_T2_Cupboard,1564487181000,ON,activity_prepare_tea,kitchen_location_worktop_corner
DgRm_Motion_2,1564487181000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564487190000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564487194000,ON,activity_prepare_tea,kitchen_location_worktop_stove
Ktch_Motion_2,1564487194000,ON,activity_prepare_tea,kitchen_location_worktop_stove
DgRm_Motion_2,1564487195000,ON,activity_prepare_tea,kitchen_location_worktop_stove
Ktch_B1_Draw,1564487196000,OFF,activity_prepare_tea,kitchen_location_worktop_stove
Ktch_B1_Draw,1564487199000,ON,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_2,1564487204000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
DgRm_Motion_2,1564487211000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564487234000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564487241000,ON,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564487252000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564487267000,ON,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564487276000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564487302000,ON,activity_prepare_tea,kitchen_location_worktop_corner
DgRm_Motion_2,1564487321000,ON,activity_prepare_tea,kitchen_location_worktop_sink
Ktch_Motion_2,1564487321000,ON,activity_prepare_tea,kitchen_location_worktop_sink
Ktch_Motion_2,1564487340000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
DgRm_Motion_2,1564487341000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564487342000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564487347000,ON,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564487368000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564487376000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T1_Cupboard,1564487383000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T1_Cupboard,1564487387000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564487391000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564487394000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
DgRm_Motion_2,1564487395000,ON,activity_prepare_sandwich,kitchen_location_worktop_stove
Ktch_B1_Draw,1564487396000,OFF,activity_prepare_sandwich,kitchen_location_worktop_stove
Ktch_B1_Draw,1564487398000,ON,activity_prepare_sandwich,kitchen_location_worktop_stove
DgRm_Motion_2,1564487411000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_Motion_1,1564487415000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_Motion_1,1564487423000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564487425000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564487427000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
DgRm_Motion_2,1564487438000,ON,TRA,TRA
Ktch_Motion_2,1564487438000,ON,TRA,TRA
Ktch_Motion_2,1564487449000,OFF,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564487463000,OFF,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564487475000,ON,activity_reading,kitchen_location_table
Ktch_Motion_1,1564487505000,OFF,activity_reading,kitchen_location_table
Ktch_Motion_1,1564487512000,ON,activity_reading,kitchen_location_table
Ktch_Motion_1,1564487521000,OFF,activity_reading,kitchen_location_table
DgRm_Motion_2,1564487524000,OFF,activity_reading,kitchen_location_table
Predicted_Usage,1564487524000,25274747.550000083,activity_reading,kitchen_location_table
Current_Usage,1564487524000,47972.880000000005,activity_reading,kitchen_location_table
DgRm_Motion_2,1564487529000,ON,activity_reading,kitchen_location_table
Ktch_Motion_1,1564487538000,ON,TRA,TRA
Ktch_Motion_2,1564487545000,ON,activity_wash_dishes,kitchen_location_worktop_sink
DgRm_Motion_2,1564487555000,OFF,activity_wash_dishes,kitchen_location_worktop_sink
Ktch_Motion_2,1564487556000,OFF,activity_wash_dishes,kitchen_location_worktop_sink
Ktch_Motion_1,1564487558000,OFF,activity_wash_dishes,kitchen_location_worktop_sink
Ktch_Motion_1,1564487563000,ON,activity_wash_dishes,kitchen_location_worktop_sink
Ktch_Motion_2,1564487570000,ON,activity_wash_dishes,kitchen_location_worktop_sink
DgRm_Motion_2,1564487575000,ON,activity_wash_dishes,kitchen_location_worktop_sink
DgRm_Motion_2,1564487586000,OFF,activity_wash_dishes,kitchen_location_worktop_sink
Ktch_Motion_2,1564487587000,OFF,activity_wash_dishes,kitchen_location_worktop_sink
DgRm_Motion_2,1564487599000,ON,TRA,TRA
Ktch_Motion_2,1564487599000,ON,TRA,TRA
DgRm_Motion_1,1564487604000,ON,TRA,TRA
BdRm_Motion_2,1564487608000,ON,TRA,TRA
BdRm_Motion_1,1564487609000,ON,activity_dressing,bedroom_location_drawers
Ktch_Motion_1,1564487614000,OFF,activity_dressing,bedroom_location_drawers
Ktch_Motion_2,1564487614000,OFF,activity_dressing,bedroom_location_drawers
DgRm_Motion_2,1564487616000,OFF,activity_dressing,bedroom_location_drawers
DgRm_Motion_1,1564487617000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564487619000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564487662000,ON,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_2,1564487673000,OFF,TRA,TRA
BdRm_Motion_2,1564487676000,ON,TRA,TRA
BdRm_Motion_1,1564487689000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564487690000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564487720000,ON,TRA,TRA
BdRm_Motion_1,1564487721000,ON,TRA,TRA
BhRm_Motion_1,1564487725000,ON,TRA,TRA
BhRm_Motion_2,1564487726000,ON,TRA,TRA
BdRm_Motion_1,1564487731000,OFF,TRA,TRA
BdRm_Motion_2,1564487740000,OFF,TRA,TRA
BdRm_Motion_2,1564487758000,ON,TRA,TRA
BdRm_Motion_1,1564487766000,ON,activity_sleeping,bedroom_location_bed
BhRm_Motion_2,1564487769000,OFF,activity_sleeping,bedroom_location_bed
BhRm_Motion_1,1564487771000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_1,1564487775000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564487777000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564487848000,ON,activity_reading,bedroom_location_bed
BdRm_Motion_1,1564487848000,ON,activity_reading,bedroom_location_bed
BdRm_Motion_1,1564487862000,OFF,activity_reading,bedroom_location_bed
BdRm_Motion_2,1564487863000,OFF,activity_reading,bedroom_location_bed
BdRm_Motion_2,1564487915000,ON,TRA,TRA
BdRm_Motion_1,1564487919000,ON,TRA,TRA
BdRm_Motion_2,1564487934000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564487958000,ON,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_2,1564487969000,OFF,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_2,1564487975000,ON,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_2,1564487985000,OFF,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_1,1564487987000,OFF,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_1,1564487997000,ON,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_2,1564487997000,ON,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_1,1564488010000,OFF,activity_brushing_hair,bedroom_location_mirror
BdRm_Motion_2,1564488018000,OFF,activity_brushing_hair,bedroom_location_mirror
BdRm_Motion_2,1564488031000,ON,TRA,TRA
BdRm_Motion_1,1564488032000,ON,TRA,TRA
DgRm_Motion_1,1564488036000,ON,TRA,TRA
DgRm_Motion_2,1564488037000,ON,TRA,TRA
Ktch_Motion_1,1564488039000,ON,TRA,TRA
Ktch_Motion_2,1564488039000,ON,TRA,TRA
BdRm_Motion_1,1564488044000,OFF,activity_reading,kitchen_location_table
BdRm_Motion_2,1564488044000,OFF,activity_reading,kitchen_location_table
DgRm_Motion_1,1564488048000,OFF,activity_reading,kitchen_location_table
Ktch_Motion_2,1564488048000,OFF,activity_reading,kitchen_location_table
Ktch_Motion_1,1564488083000,OFF,activity_reading,kitchen_location_table
DgRm_Motion_2,1564488083000,OFF,activity_reading,kitchen_location_table
DgRm_Motion_2,1564488085000,ON,activity_reading,kitchen_location_table
Ktch_Motion_1,1564488103000,ON,activity_reading,kitchen_location_table
Ktch_Motion_2,1564488115000,ON,TRA,TRA
Ktch_T2_Cupboard,1564488122000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_2,1564488127000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_T2_Cupboard,1564488127000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
DgRm_Motion_2,1564488128000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_1,1564488131000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_1,1564488135000,ON,activity_prepare_coffee,kitchen_location_worktop_stove
DgRm_Motion_2,1564488136000,ON,activity_prepare_coffee,kitchen_location_worktop_stove
Ktch_Motion_2,1564488136000,ON,activity_prepare_coffee,kitchen_location_worktop_stove
Ktch_B1_Draw,1564488137000,OFF,activity_prepare_coffee,kitchen_location_worktop_stove
Ktch_B1_Draw,1564488140000,ON,activity_prepare_coffee,kitchen_location_worktop_stove
Ktch_Motion_2,1564488152000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
DgRm_Motion_2,1564488153000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_1,1564488164000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_1,1564488189000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_T1_Cupboard,1564488207000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_T1_Cupboard,1564488211000,ON,activity_prepare_cake,kitchen_location_worktop_stove
DgRm_Motion_2,1564488213000,ON,activity_prepare_cake,kitchen_location_worktop_stove
Ktch_B1_Draw,1564488214000,OFF,activity_prepare_cake,kitchen_location_worktop_stove
Ktch_B1_Draw,1564488216000,ON,activity_prepare_cake,kitchen_location_worktop_corner
Ktch_T4_Cupboard,1564488218000,OFF,activity_prepare_cake,kitchen_location_worktop_corner
Ktch_T4_Cupboard,1564488223000,ON,activity_prepare_cake,kitchen_location_worktop_corner
DgRm_Motion_2,1564488227000,OFF,activity_prepare_cake,kitchen_location_worktop_corner
DgRm_Motion_2,1564488252000,ON,activity_prepare_cake,kitchen_location_worktop_corner
DgRm_Motion_2,1564488262000,OFF,activity_prepare_cake,kitchen_location_worktop_corner
Ktch_T4_Cupboard,1564488263000,OFF,activity_prepare_cake,kitchen_location_worktop_corner
Ktch_T4_Cupboard,1564488269000,ON,activity_prepare_cake,kitchen_location_worktop_corner
DgRm_Motion_2,1564488277000,ON,TRA,TRA
Ktch_Motion_2,1564488277000,ON,TRA,TRA
DgRm_Motion_1,1564488278000,ON,TRA,TRA
Ktch_Motion_2,1564488288000,OFF,activity_eating_drinking,kitchen_location_table
DgRm_Motion_1,1564488288000,OFF,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564488312000,OFF,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564488318000,ON,activity_eating_drinking,kitchen_location_table
Ktch_Motion_2,1564488322000,ON,TRA,TRA
Predicted_Usage,1564488324000,25275281.13000008,TRA,TRA
Current_Usage,1564488324000,48506.46000000001,TRA,TRA
DgRm_Motion_1,1564488334000,ON,TRA,TRA
BdRm_Motion_2,1564488338000,ON,TRA,TRA
BdRm_Motion_1,1564488339000,ON,activity_dressing,bedroom_location_drawers
Ktch_Motion_1,1564488342000,OFF,activity_dressing,bedroom_location_drawers
Ktch_Motion_2,1564488343000,OFF,activity_dressing,bedroom_location_drawers
DgRm_Motion_1,1564488346000,OFF,activity_dressing,bedroom_location_drawers
DgRm_Motion_2,1564488346000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564488349000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564488385000,ON,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_2,1564488398000,OFF,TRA,TRA
BdRm_Motion_2,1564488401000,ON,TRA,TRA
BdRm_Motion_1,1564488413000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564488413000,OFF,activity_sleeping,bedroom_location_bed
Predicted_Usage,1564488424000,25275815.51000008,activity_sleeping,bedroom_location_bed
Current_Usage,1564488424000,49040.840000000004,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564488434000,ON,TRA,TRA
BdRm_Motion_1,1564488434000,ON,TRA,TRA
BhRm_Motion_1,1564488440000,ON,TRA,TRA
BhRm_Motion_2,1564488441000,ON,TRA,TRA
BdRm_Motion_1,1564488445000,OFF,TRA,TRA
BdRm_Motion_2,1564488454000,OFF,TRA,TRA
BdRm_Motion_2,1564488465000,ON,TRA,TRA
BdRm_Motion_1,1564488473000,ON,activity_sleeping,bedroom_location_bed
BhRm_Motion_2,1564488477000,OFF,activity_sleeping,bedroom_location_bed
BhRm_Motion_1,1564488478000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_1,1564488483000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564488484000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564488528000,ON,TRA,TRA
BdRm_Motion_1,1564488530000,ON,activity_brushing_teeth,bedroom_location_mirror
BdRm_Motion_1,1564488546000,OFF,activity_brushing_teeth,bedroom_location_mirror
BdRm_Motion_2,1564488558000,OFF,activity_brushing_teeth,bedroom_location_mirror
Predicted_Usage,1564488565000,25276349.090000078,activity_brushing_teeth,bedroom_location_mirror
Current_Usage,1564488565000,49574.420000000006,activity_brushing_teeth,bedroom_location_mirror
BdRm_Motion_2,1564488573000,ON,activity_brushing_teeth,bedroom_location_mirror
BdRm_Motion_1,1564488575000,ON,activity_reading,bedroom_location_chair
BdRm_Motion_1,1564488586000,OFF,activity_reading,bedroom_location_chair
BdRm_Motion_2,1564488618000,OFF,activity_reading,bedroom_location_chair
BdRm_Motion_2,1564488621000,ON,activity_reading,bedroom_location_chair
BdRm_Motion_1,1564488629000,ON,TRA,TRA
BdRm_Motion_2,1564488641000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564488674000,ON,TRA,TRA
DgRm_Motion_1,1564488676000,ON,TRA,TRA
DgRm_Motion_2,1564488678000,ON,activity_prepare_sandwich,kitchen_location_worktop_stove
Ktch_Motion_1,1564488679000,ON,activity_prepare_sandwich,kitchen_location_worktop_stove
Ktch_Motion_2,1564488679000,ON,activity_prepare_sandwich,kitchen_location_worktop_stove
Ktch_B1_Draw,1564488681000,OFF,activity_prepare_sandwich,kitchen_location_worktop_stove
Ktch_B1_Draw,1564488684000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
BdRm_Motion_1,1564488684000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
BdRm_Motion_2,1564488685000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564488686000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_Motion_2,1564488688000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564488691000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T1_Cupboard,1564488692000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
DgRm_Motion_1,1564488694000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
DgRm_Motion_2,1564488695000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T1_Cupboard,1564488696000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564488721000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564488724000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
DgRm_Motion_2,1564488725000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564488731000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564488733000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T2_Cupboard,1564488737000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
DgRm_Motion_2,1564488737000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_T2_Cupboard,1564488740000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
DgRm_Motion_2,1564488745000,ON,activity_prepare_coffee,kitchen_location_worktop_stove
Ktch_Motion_2,1564488745000,ON,activity_prepare_coffee,kitchen_location_worktop_stove
Ktch_B1_Draw,1564488747000,OFF,activity_prepare_coffee,kitchen_location_worktop_stove
DgRm_Motion_1,1564488748000,ON,activity_prepare_coffee,kitchen_location_worktop_stove
Ktch_B1_Draw,1564488749000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_2,1564488755000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
DgRm_Motion_1,1564488759000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
DgRm_Motion_2,1564488761000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_1,1564488816000,OFF,TRA,TRA
Ktch_Motion_1,1564488819000,ON,TRA,TRA
DgRm_Motion_2,1564488821000,ON,TRA,TRA
Ktch_Motion_2,1564488828000,ON,TRA,TRA
DgRm_Motion_1,1564488829000,ON,TRA,TRA
Ktch_Motion_2,1564488839000,OFF,activity_eating_drinking,kitchen_location_table
DgRm_Motion_1,1564488839000,OFF,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564488845000,OFF,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564488848000,ON,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564488864000,OFF,activity_reading,kitchen_location_table
DgRm_Motion_2,1564488882000,OFF,activity_reading,kitchen_location_table
DgRm_Motion_2,1564488896000,ON,activity_reading,kitchen_location_table
Ktch_Motion_1,1564488906000,ON,activity_reading,kitchen_location_table
Ktch_Motion_2,1564488912000,ON,TRA,TRA
Ktch_Motion_2,1564488927000,OFF,activity_wash_dishes,kitchen_location_worktop_sink
DgRm_Motion_2,1564488929000,OFF,activity_wash_dishes,kitchen_location_worktop_sink
Ktch_Motion_2,1564488946000,ON,TRA,TRA
DgRm_Motion_2,1564488946000,ON,TRA,TRA
DgRm_Motion_1,1564488951000,ON,TRA,TRA
BdRm_Motion_2,1564488954000,ON,TRA,TRA
BdRm_Motion_1,1564488955000,ON,TRA,TRA
Ktch_Motion_1,1564488957000,OFF,activity_dressing,bedroom_location_drawers
Ktch_Motion_2,1564488959000,OFF,activity_dressing,bedroom_location_drawers
DgRm_Motion_2,1564488963000,OFF,activity_dressing,bedroom_location_drawers
DgRm_Motion_1,1564488964000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564488966000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564488983000,ON,TRA,TRA
BdRm_Motion_1,1564488998000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564488999000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564489012000,ON,TRA,TRA
BdRm_Motion_1,1564489014000,ON,TRA,TRA
BhRm_Motion_1,1564489017000,ON,TRA,TRA
BhRm_Motion_2,1564489018000,ON,TRA,TRA
BdRm_Motion_1,1564489023000,OFF,TRA,TRA
BdRm_Motion_2,1564489031000,OFF,TRA,TRA
BdRm_Motion_2,1564489045000,ON,TRA,TRA
BdRm_Motion_1,1564489052000,ON,TRA,TRA
BhRm_Motion_2,1564489057000,OFF,activity_sleeping,bedroom_location_bed
BhRm_Motion_1,1564489058000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_1,1564489061000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564489064000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564491223000,ON,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564491234000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564491253000,ON,TRA,TRA
BdRm_Motion_1,1564491255000,ON,TRA,TRA
BdRm_Motion_2,1564491269000,OFF,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_1,1564491282000,OFF,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_1,1564491294000,ON,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_2,1564491296000,ON,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564491307000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564491328000,ON,TRA,TRA
BdRm_Motion_1,1564491341000,OFF,activity_brushing_teeth,bedroom_location_mirror
BdRm_Motion_2,1564491341000,OFF,activity_brushing_teeth,bedroom_location_mirror
BdRm_Motion_2,1564491369000,ON,activity_brushing_hair,bedroom_location_mirror
BdRm_Motion_2,1564491379000,OFF,activity_brushing_hair,bedroom_location_mirror
BdRm_Motion_2,1564491392000,ON,TRA,TRA
BdRm_Motion_1,1564491394000,ON,TRA,TRA
DgRm_Motion_1,1564491397000,ON,TRA,TRA
DgRm_Motion_2,1564491398000,ON,TRA,TRA
Ktch_Motion_1,1564491400000,ON,TRA,TRA
Ktch_Motion_2,1564491405000,ON,activity_prepare_tea,kitchen_location_worktop_sink
BdRm_Motion_1,1564491406000,OFF,activity_prepare_tea,kitchen_location_worktop_sink
BdRm_Motion_2,1564491407000,OFF,activity_prepare_tea,kitchen_location_worktop_sink
DgRm_Motion_1,1564491410000,OFF,activity_prepare_tea,kitchen_location_worktop_sink
Ktch_Motion_2,1564491414000,OFF,activity_prepare_tea,kitchen_location_worktop_sink
DgRm_Motion_2,1564491415000,OFF,activity_prepare_tea,kitchen_location_worktop_sink
DgRm_Motion_2,1564491440000,ON,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_T2_Cupboard,1564491446000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
DgRm_Motion_2,1564491451000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_T2_Cupboard,1564491452000,ON,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564491462000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564491464000,ON,activity_prepare_tea,kitchen_location_worktop_stove
DgRm_Motion_2,1564491465000,ON,activity_prepare_tea,kitchen_location_worktop_stove
Ktch_Motion_2,1564491465000,ON,activity_prepare_tea,kitchen_location_worktop_stove
Ktch_B1_Draw,1564491466000,OFF,activity_prepare_tea,kitchen_location_worktop_stove
Ktch_B1_Draw,1564491469000,ON,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_2,1564491474000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
DgRm_Motion_2,1564491481000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564491487000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
DgRm_Motion_2,1564491562000,ON,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564491562000,ON,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_2,1564491572000,ON,activity_prepare_tea,kitchen_location_worktop_sink
Ktch_Motion_2,1564491591000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
DgRm_Motion_2,1564491592000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
DgRm_Motion_2,1564491600000,ON,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564491608000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
DgRm_Motion_2,1564491611000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
